"Species","Fisheries","Aquaculture","Aquarium","Game fish","Bait","Ui","Non uses"
"Anabarilius brevianalis",0,0,0,0,0,0.170459153906082,1
"Anabarilius grahami",0,0,0,0,0,0.347756662602226,1
"Anabarilius longicaudatus",0,0,0,0,0,0.321852175289063,1
"Anabarilius macrolepis",0,0,0,0,0,0.253376271776403,1
"Anabarilius maculatus",0,0,0,0,0,0.461100020493194,1
"Anabarilius polylepis",0,0,0,0,0,0.122597080723595,1
"Anabarilius qiluensis",0,0,0,0,0,0.128656076030605,1
"Anabarilius qionghaiensis",0,0,0,0,0,0.262445370805058,1
"Anabarilius songmingensis",0,0,0,0,0,0.234343654437806,1
"Anabarilius transmontanus",0,0,0,0,0,0.29859410695613,1
"Anabarilius xundianensis",0,0,0,0,0,0.429982685082206,1
"Anabarilius yangzonensis",0,0,0,0,0,0.144356469946326,1
"Anabas testudineus",1,1,1,0,0,0.274484812733408,0
"Anableps anableps",0,0,1,0,0,0.277723845451643,0
"Anableps dowei",0,0,0,0,0,0.922012932888314,1
"Anableps microlepis",0,0,1,0,0,0.423636776871396,0
"Anablepsoides atratus",0,0,0,0,0,0.294242991162789,1
"Anablepsoides bahianus",0,0,0,0,0,0.212516535084711,1
"Anablepsoides beniensis",0,0,0,0,0,0.424237218116309,1
"Anablepsoides christinae",0,0,0,0,0,0.29922518174796,1
"Anablepsoides cryptocallus",1,0,1,0,0,0.246993029436231,0
"Anablepsoides deltaphilus",0,0,0,0,0,0.364586792155566,1
"Anablepsoides derhami",0,0,0,0,0,0.195298088735801,1
"Anablepsoides elongatus",0,0,0,0,0,0.148903034399106,1
"Anablepsoides erberi",0,0,0,0,0,0.379636218503136,1
"Anablepsoides gaucheri",0,0,0,0,0,0.299314367399795,1
"Anablepsoides hartii",1,0,1,0,0,0.275107353978049,0
"Anablepsoides holmiae",0,0,0,0,0,0.179116868866711,1
"Anablepsoides igneus",0,0,1,0,0,0.306727877004118,0
"Anablepsoides immaculatus",0,0,0,0,0,0.146861920003684,1
"Anablepsoides intermittens",0,0,0,0,0,0.318298412744484,1
"Anablepsoides iridescens",0,0,0,0,0,0.21576832778825,1
"Anablepsoides jucundus",0,0,0,0,0,0.148903034399106,1
"Anablepsoides lanceolatus",0,0,0,0,0,0.251105640928463,1
"Anablepsoides limoncochae",0,0,0,0,0,0.304084351932263,1
"Anablepsoides lungi",0,0,1,0,0,0.158751058215313,0
"Anablepsoides mazaruni",0,0,0,0,0,0.490614907222631,1
"Anablepsoides micropus",0,0,0,0,0,0.225822984346515,1
"Anablepsoides monticola",0,0,0,0,0,0.214067868973747,1
"Anablepsoides ophiomimus",0,0,0,0,0,0.387906748007962,1
"Anablepsoides ornatus",0,0,0,0,0,0.32663058077872,1
"Anablepsoides peruanus",0,0,0,0,0,0.189305619984292,1
"Anablepsoides rubrolineatus",0,0,0,0,0,0.207836965022089,1
"Anablepsoides speciosus",0,0,0,0,0,0.163531405225887,1
"Anablepsoides stagnatus",0,0,0,0,0,0.483134267101024,1
"Anablepsoides taeniatus",0,0,0,0,0,0.474519692238827,1
"Anablepsoides tessellatus",0,0,0,0,0,0.354357083605718,1
"Anablepsoides urophthalmus",0,0,0,0,0,0.328428320155133,1
"Anablepsoides waimacui",0,0,0,0,0,0.126255709539076,1
"Anablepsoides xanthonotus",0,0,0,0,0,0.485213521232188,1
"Anadoras grypus",1,0,1,0,0,0.137232965861555,0
"Anadoras regani",0,0,0,0,0,0.219692683333711,1
"Anadoras weddellii",0,0,0,0,0,0.246059232796943,1
"Anaecypris hispanica",0,0,0,0,0,0.268013174444114,1
"Anaspidoglanis akiri",0,0,0,0,0,0.0898676203568221,1
"Anatirostrum profundorum",0,0,0,0,0,0.674505279665627,1
"Ancharius fuscus",0,0,0,0,0,0.268308512363865,1
"Ancherythroculter kurematsui",0,0,0,0,0,0.29085465845516,1
"Ancherythroculter nigrocauda",0,0,0,0,0,0.380140281795728,1
"Ancherythroculter wangi",0,0,0,0,0,0.424272975937339,1
"Anchoa belizensis",0,0,0,0,0,0.35305522384877,1
"Anchoa filifera",0,0,0,0,0,0.189439432929869,1
"Anchoa januaria",0,0,0,0,0,0.190334494684093,1
"Anchoa mitchilli",0,0,0,0,1,0.234609948036144,0
"Anchoa panamensis",0,0,0,0,0,0.0541244081951307,1
"Anchoa parva",0,0,0,0,1,0.47125260173578,0
"Anchoa spinifer",0,0,0,0,0,0.151886666664099,1
"Anchovia clupeoides",0,0,0,0,0,0.11205742242108,1
"Anchovia surinamensis",0,0,0,0,0,0.33693743888753,1
"Anchoviella alleni",0,0,0,0,0,0.212978407404555,1
"Anchoviella carrikeri",0,0,0,0,0,0.177367464206256,1
"Anchoviella guianensis",0,0,0,0,0,0.317220890795061,1
"Anchoviella jamesi",0,0,0,0,0,0.213015634624747,1
"Anchoviella lepidentostole",0,0,0,0,0,0.312198216832332,1
"Anchoviella manamensis",0,0,0,0,0,0.18180213671569,1
"Anchoviella vaillanti",0,0,0,0,0,0.169506554273108,1
"Ancistrus aguaboensis",0,0,0,0,0,0.195334490968932,1
"Ancistrus bolivianus",0,0,0,0,0,0.10102366629601,1
"Ancistrus brevifilis",0,0,0,0,0,0.204545832053307,1
"Ancistrus bufonius",0,0,0,0,0,0.0705331253426231,1
"Ancistrus caucanus",0,0,0,0,0,0.211158969547436,1
"Ancistrus centrolepis",0,0,0,0,0,0.353119790843484,1
"Ancistrus chagresi",0,0,0,0,0,0.256306991837234,1
"Ancistrus cirrhosus",0,0,0,0,0,0.228274467222156,1
"Ancistrus claro",0,0,0,0,0,0.3750010483953,1
"Ancistrus clementinae",0,0,0,0,0,0.200778756217905,1
"Ancistrus cryptophthalmus",0,0,0,0,0,0.388599060633188,1
"Ancistrus cuiabae",0,0,0,0,0,0.288419939628154,1
"Ancistrus dolichopterus",0,0,1,0,0,0.178047054191357,0
"Ancistrus dubius",0,0,0,0,0,0.3750010483953,1
"Ancistrus eustictus",0,0,0,0,0,0.530115762643156,1
"Ancistrus formoso",0,0,0,0,0,0.47060061607598,1
"Ancistrus fulvus",0,0,0,0,0,0.131829501773919,1
"Ancistrus gymnorhynchus",0,0,0,0,0,0.363262824324022,1
"Ancistrus heterorhynchus",0,0,0,0,0,0.701668520020418,1
"Ancistrus hoplogenys",0,0,0,0,0,0.355411812526936,1
"Ancistrus jelskii",0,0,0,0,0,0.124642555414377,1
"Ancistrus latifrons",0,0,0,0,0,0.478020911156528,1
"Ancistrus leucostictus",0,0,0,0,0,0.362002910441204,1
"Ancistrus lineolatus",0,0,0,0,0,0.124949840214812,1
"Ancistrus lithurgicus",0,0,0,0,0,0.580565944108311,1
"Ancistrus macrophthalmus",0,0,0,0,0,0.729891749295845,1
"Ancistrus maculatus",0,0,0,0,0,0.0705331253426231,1
"Ancistrus malacops",0,0,0,0,0,0.100875667980273,1
"Ancistrus megalostomus",0,0,0,0,0,0.10102366629601,1
"Ancistrus minutus",0,0,0,0,0,0.183353048159079,1
"Ancistrus montanus",0,0,0,0,0,0.338650873677251,1
"Ancistrus nudiceps",0,0,0,0,0,0.160999223508815,1
"Ancistrus occidentalis",0,0,0,0,0,0.461533977155805,1
"Ancistrus occloi",0,0,0,0,0,0.166718102442354,1
"Ancistrus pirareta",0,0,0,0,0,0.223630539372399,1
"Ancistrus piriformis",0,0,0,0,0,0.213005283649617,1
"Ancistrus ranunculus",0,0,0,0,0,0.329510558769626,1
"Ancistrus spinosus",0,0,0,0,0,0.263274312641614,1
"Ancistrus stigmaticus",0,0,0,0,0,0.202353519304548,1
"Ancistrus tamboensis",0,0,0,0,0,0.228345450164621,1
"Ancistrus taunayi",0,0,0,0,0,0.434403194031915,1
"Ancistrus temminckii",1,0,1,0,0,0.18339546725471,0
"Ancistrus triradiatus",0,0,0,0,0,0.0922240337517518,1
"Ancistrus variolus",0,0,0,0,0,0.209776260791789,1
"Andersonia leptura",0,0,0,0,0,0.318668174499853,1
"Andinoacara biseriatus",0,0,0,0,0,0.302236356500182,1
"Andinoacara coeruleopunctatus",0,0,0,0,0,0.267132597476844,1
"Andinoacara latifrons",0,0,1,0,0,0.373757283777739,0
"Andinoacara pulcher",1,0,1,0,0,0.301248435886158,0
"Andinoacara rivulatus",0,1,1,0,0,0.469967223410951,0
"Andinoacara sapayensis",0,0,1,0,0,0.195919555027963,0
"Anduzedoras oxyrhynchus",0,0,0,0,0,0.759510507171172,1
"Anematichthys armatus",0,0,0,0,0,0.180155594615957,1
"Anematichthys repasson",0,0,0,0,0,0.538835368078523,1
"Anguilla anguilla",1,1,0,1,0,1.62203850898285,0
"Anguilla dieffenbachii",1,0,0,0,0,1.00697567476944,0
"Anguilla japonica",1,1,0,0,0,0.882219379056684,0
"Anguilla malgumora",0,0,0,0,0,0.737849500917424,1
"Anguilla marmorata",1,1,0,1,0,0.648039144551134,0
"Anguilla megastoma",1,0,0,0,0,0.648039144551134,0
"Anguilla mossambica",1,1,0,1,0,0.471640830172082,0
"Anguilla nebulosa",0,0,0,0,0,0.391777287953276,1
"Anguilla obscura",0,0,0,0,0,0.391777287953276,1
"Anguilla reinhardtii",1,1,0,1,0,0.501668269998889,0
"Anguilla rostrata",1,1,0,1,0,1.20579700740139,0
"Anisotremus interruptus",0,0,0,0,0,0.0830771663415339,1
"Annamia normani",0,0,0,0,0,0.519495526969518,1
"Anodontiglanis dahli",0,0,0,0,0,0.320309475630709,1
"Anodontostoma chacunda",1,0,0,0,0,0.313051237556637,0
"Anodus elongatus",0,0,0,0,0,0.238898299326171,1
"Anodus orinocensis",0,0,0,0,0,0.45852907566151,1
"Anomalochromis thomasi",0,0,0,0,0,0.368460738935436,1
"Anoplogaster cornuta",0,0,0,0,0,0.0418932887697123,1
"Anostomoides laticeps",0,0,0,0,0,0.534309582381113,1
"Anostomoides passionis",0,0,0,0,0,0.169838367428025,1
"Anostomus anostomus",1,0,1,0,0,0.318454370182357,0
"Anostomus brevior",1,0,1,0,0,0.629812748896182,0
"Anostomus ternetzi",1,0,1,0,0,0.50306034726119,0
"Antennarius biocellatus",0,0,0,0,0,0.177395526965108,1
"Antennarius pictus",0,0,0,0,0,0,1
"Antennarius striatus",0,0,0,0,0,0.129484638528898,1
"Antennatus coccineus",0,0,0,0,0,0,1
"Anyperodon leucogrammicus",0,0,0,0,0,0,1
"Apareiodon affinis",1,0,1,0,0,0.154250040416497,0
"Apareiodon gransabana",0,0,0,0,0,0.294922660985,1
"Apareiodon hasemani",0,0,0,0,0,0.17438010742121,1
"Apareiodon ibitiensis",0,0,0,0,0,0.469503589553343,1
"Apareiodon machrisi",0,0,0,0,0,0.705927343357553,1
"Apareiodon orinocensis",0,0,0,0,0,0.313487879585573,1
"Apareiodon piracicabae",0,0,0,0,0,0.296255270558174,1
"Apareiodon vittatus",0,0,0,0,0,0.149996088046189,1
"Apareiodon vladii",0,0,0,0,0,0.142160572872476,1
"Apeltes quadracus",1,0,0,0,0,0.154499822611004,0
"Aphanius anatoliae",0,0,0,0,0,0.0891195741203546,1
"Aphanius apodus",0,0,0,0,0,0.214553041883178,1
"Aphanius baeticus",0,0,0,0,0,0.19325483415065,1
"Aphanius fasciatus",0,0,1,0,0,0.276278286351134,0
"Aphanius iberus",0,0,0,0,0,0.130821745422108,1
"Aphanius mento",0,0,0,0,0,0.158645950715664,1
"Aphanius saourensis",0,0,0,0,0,0.114483163080169,1
"Aphanius sophiae",0,0,0,0,0,0.229177570299247,1
"Aphanius vladykovi",0,0,0,0,0,0.291344790134196,1
"Aphanotorulus ammophilus",0,0,0,0,0,0.253441964614951,1
"Aphanotorulus unicolor",0,0,0,0,0,0.438996536270325,1
"Aphos porosus",0,0,0,0,0,0.0881965306538915,1
"Aphredoderus sayanus",0,0,0,0,0,0.269209201642033,1
"Aphyocharacidium bolivianum",0,0,0,0,0,0.191912408677814,1
"Aphyocharacidium melandetum",0,0,0,0,0,0.136659937267661,1
"Aphyocharax agassizii",0,0,0,0,0,0.160108779798379,1
"Aphyocharax alburnus",1,0,1,0,0,0.28106242662907,0
"Aphyocharax anisitsi",1,0,1,0,0,0.180369390143002,0
"Aphyocharax colifax",0,0,0,0,0,0.133940629789398,1
"Aphyocharax dentatus",1,0,1,0,0,0.0940003372391066,0
"Aphyocharax erythrurus",1,0,1,0,0,0.182279809066827,0
"Aphyocharax gracilis",0,0,0,0,0,0.223275089549905,1
"Aphyocharax nattereri",0,0,0,0,0,0.160430711864744,1
"Aphyocharax paraguayensis",0,0,0,0,0,0.197062644779483,1
"Aphyocharax pusillus",0,0,0,0,0,0.207194013344248,1
"Aphyocharax rathbuni",0,0,0,0,0,0.237832208955138,1
"Aphyocharax yekwanae",0,0,0,0,0,0.318093328358554,1
"Aphyocheirodon hemigrammus",0,0,0,0,0,0.299128356769263,1
"Aphyocypris chinensis",0,0,0,0,0,0.216262515291257,1
"Aphyocypris kikuchii",0,0,0,0,0,0.17078578596003,1
"Aphyodite grammica",0,0,0,0,0,0.147271185328128,1
"Aphyolebias obliquus",0,0,0,0,0,0.4461764999918,1
"Aphyolebias peruensis",1,0,1,0,0,0.453660061233634,0
"Aphyolebias rubrocaudatus",0,0,0,0,0,0.219509222243657,1
"Aphyolebias wischmanni",1,0,1,0,0,0.264532516033526,0
"Aphyosemion batesii",0,0,0,0,0,0.192062084358542,1
"Aphyosemion bitaeniatum",1,0,1,0,0,0.207836965022089,0
"Aphyosemion bivittatum",1,0,1,0,0,0.159024873643012,0
"Aphyosemion bualanum",1,0,1,0,0,0.297899439721625,0
"Aphyosemion calliurum",1,0,1,0,0,0.189114142096318,0
"Aphyosemion cameronense",1,0,1,0,0,0.350677780811474,0
"Aphyosemion christyi",0,0,1,0,0,0.218726080046874,0
"Aphyosemion cognatum",1,0,1,0,0,0.254587720513185,0
"Aphyosemion congicum",0,0,1,0,0,0.238924794457192,0
"Aphyosemion decorsei",1,0,1,0,0,0.229177570299247,0
"Aphyosemion elberti",0,0,0,0,0,0.231504564062411,1
"Aphyosemion elegans",0,0,1,0,0,0.275315821608526,0
"Aphyosemion exiguum",0,0,0,0,0,0.217638143011367,1
"Aphyosemion ferranti",1,0,1,0,0,0.115186866381028,0
"Aphyosemion labarrei",1,0,1,0,0,0.327496272015074,0
"Aphyosemion lujae",0,0,0,0,0,0.0786317175513988,1
"Aphyosemion polli",1,0,1,0,0,0.160430711864744,0
"Aphyosemion schioetzi",1,0,1,0,0,0.230069185427402,0
"Aphyosemion wildekampi",1,0,1,0,0,0.210620648171452,0
"Apionichthys finis",0,0,0,0,0,0.205764171926725,1
"Apionichthys menezesi",0,0,0,0,0,0.230272370143383,1
"Apionichthys nattereri",0,0,0,0,0,0.197186146422131,1
"Apionichthys rosai",0,0,0,0,0,0.491140056525125,1
"Apionichthys sauli",0,0,0,0,0,0.230272370143383,1
"Apionichthys seripierriae",0,0,0,0,0,0.238890471849233,1
"Apistogramma agassizii",1,0,1,0,0,0.195254600271621,0
"Apistogramma alacrina",0,0,0,0,0,0.556968914427561,1
"Apistogramma arua",0,0,0,0,0,0.39213590928458,1
"Apistogramma atahualpa",0,0,0,0,0,0.352667498747343,1
"Apistogramma bitaeniata",1,0,1,0,0,0.219660820466479,0
"Apistogramma borellii",0,0,1,0,0,0.27417863016547,0
"Apistogramma brevis",0,0,0,0,0,0.175207960581265,1
"Apistogramma cacatuoides",0,0,1,0,0,0.128309088972821,0
"Apistogramma commbrae",0,0,1,0,0,0.153527387972002,0
"Apistogramma cruzi",0,0,0,0,0,0.318164159830497,1
"Apistogramma diplotaenia",0,0,0,0,0,0.115109031961636,1
"Apistogramma elizabethae",0,0,0,0,0,0.325367816310427,1
"Apistogramma eremnopyge",0,0,0,0,0,0.39213590928458,1
"Apistogramma eunotus",1,0,1,0,0,0.139987010715444,0
"Apistogramma geisleri",0,0,0,0,0,0.0983216257507313,1
"Apistogramma gephyra",1,0,1,0,0,0.379995831780687,0
"Apistogramma gibbiceps",0,0,0,0,0,0.260604367559442,1
"Apistogramma gossei",1,0,1,0,0,0.237272137026084,0
"Apistogramma guttata",0,0,0,0,0,0.172343387863626,1
"Apistogramma hippolytae",0,0,0,0,0,0.311771812212236,1
"Apistogramma hoignei",0,0,0,0,0,0.141653956722506,1
"Apistogramma hongsloi",0,0,0,0,0,0.095144152441266,1
"Apistogramma inconspicua",0,0,0,0,0,0.245173946324933,1
"Apistogramma iniridae",1,0,1,0,0,0.23721618843961,0
"Apistogramma juruensis",0,0,0,0,0,0.401892845079735,1
"Apistogramma linkei",1,0,1,0,0,0.299614807323594,0
"Apistogramma luelingi",0,0,0,0,0,0.13331669912431,1
"Apistogramma macmasteri",1,0,1,0,0,0.20055324298785,0
"Apistogramma meinkeni",0,0,0,0,0,0.0991418004782614,1
"Apistogramma mendezi",0,0,0,0,0,0.219872628238595,1
"Apistogramma moae",0,0,0,0,0,0.203476657443975,1
"Apistogramma nijsseni",0,0,1,0,0,0.186162555819264,0
"Apistogramma norberti",0,0,0,0,0,0.294080367127793,1
"Apistogramma ortmanni",1,0,1,0,0,0.228265410755633,0
"Apistogramma panduro",0,0,0,0,0,0.154974684376735,1
"Apistogramma paucisquamis",1,0,1,0,0,0.144217318363272,0
"Apistogramma payaminonis",0,0,0,0,0,0.227190176528695,1
"Apistogramma personata",0,0,0,0,0,0.201153778173246,1
"Apistogramma pertensis",0,0,1,0,0,0.136741622153845,0
"Apistogramma pulchra",0,0,0,0,0,0.197778451996256,1
"Apistogramma regani",0,0,0,0,0,0.236410736821781,1
"Apistogramma resticulosa",0,0,0,0,0,0.338064444507774,1
"Apistogramma rubrolineata",0,0,0,0,0,0.227695119528221,1
"Apistogramma rupununi",0,0,0,0,0,0.13331669912431,1
"Apistogramma staecki",0,0,0,0,0,0.356470717570222,1
"Apistogramma steindachneri",0,0,1,0,0,0.131018988168623,0
"Apistogramma taeniata",0,0,0,0,0,0.142855056382088,1
"Apistogramma trifasciata",0,0,1,0,0,0.213318273029424,0
"Apistogramma uaupesi",0,0,0,0,0,0.464680914658585,1
"Apistogramma urteagai",0,0,0,0,0,0.24185189642978,1
"Apistogramma viejita",1,0,1,0,0,0.184691548734926,0
"Apistogrammoides pucallpaensis",0,0,0,0,0,0.147022991010735,1
"Apistoloricaria condei",0,0,0,0,0,0.444608587472436,1
"Apistoloricaria laani",0,0,0,0,0,0.41266641439998,1
"Apistoloricaria listrorhinos",0,0,0,0,0,0.157423293496283,1
"Apistoloricaria ommation",0,0,0,0,0,0.780470761648592,1
"Aplocheilichthys antinorii",0,0,0,0,0,0.185023558494831,1
"Aplocheilichthys brichardi",0,0,0,0,0,0.349277470172207,1
"Aplocheilichthys bukobanus",0,0,0,0,0,0.207994169600634,1
"Aplocheilichthys centralis",0,0,0,0,0,0.0500846003213981,1
"Aplocheilichthys hutereaui",0,0,0,0,0,0.0889717966571933,1
"Aplocheilichthys jeanneli",0,0,0,0,0,0.0931101477285259,1
"Aplocheilichthys johnstoni",0,0,0,0,0,0.108024714587692,1
"Aplocheilichthys katangae",0,0,0,0,0,0.241999776428304,1
"Aplocheilichthys kingii",0,0,0,0,0,0.213440814921722,1
"Aplocheilichthys kongoranensis",0,0,0,0,0,0.0603713614131308,1
"Aplocheilichthys lualabaensis",0,0,0,0,0,0.053507435480513,1
"Aplocheilichthys macrurus",0,0,0,0,0,0.394893178269904,1
"Aplocheilichthys mahagiensis",0,0,0,0,0,0.159100031937102,1
"Aplocheilichthys moeruensis",0,0,0,0,0,0.482792826383439,1
"Aplocheilichthys myaposae",0,0,0,0,0,0.213440814921722,1
"Aplocheilichthys pumilus",0,0,0,0,0,0.385703246376889,1
"Aplocheilichthys rudolfianus",0,0,0,0,0,0.0500846003213981,1
"Aplocheilichthys spilauchen",0,0,1,0,0,0.214727459322727,0
"Aplocheilichthys vitschumbaensis",0,0,0,0,0,0.375266522271453,1
"Aplocheilus lineatus",1,0,1,0,0,0.253312182960728,0
"Aplocheilus panchax",0,0,1,0,0,0.351089484028371,0
"Aplochiton taeniatus",0,0,0,0,0,0.291514651621518,1
"Aplochiton zebra",0,0,0,0,0,0.994538766859316,1
"Aplodactylus lophodon",0,0,0,0,0,0.267353677429443,1
"Aplodinotus grunniens",0,0,0,1,0,0.287456983028376,0
"Apocryptes bato",0,0,0,0,0,0.281322942019482,1
"Apocryptodon madurensis",0,0,0,0,0,0.384797929426704,1
"Apogon hyalosoma",0,0,0,0,0,0.325272071739106,1
"Apogon planifrons",0,0,0,0,0,0.0262196820143812,1
"Apogonichthyoides melas",0,0,0,0,0,0.143961826068653,1
"Apomatoceros alleni",0,0,0,0,0,0.329552165646163,1
"Aposturisoma myriodon",0,0,0,0,0,0.273686570331494,1
"Apterichtus klazingai",0,0,0,0,0,0.221919859865013,1
"Apteronotus acidops",0,0,0,0,0,0.667905611770976,1
"Apteronotus albifrons",0,0,1,0,0,0.369521375101748,0
"Apteronotus apurensis",0,0,0,0,0,0.0512163979219097,1
"Apteronotus bonapartii",1,0,0,0,0,0.234243306334248,0
"Apteronotus brasiliensis",0,0,0,0,0,0.182099055895182,1
"Apteronotus ellisi",0,0,0,0,0,0.0418483437281958,1
"Apteronotus leptorhynchus",0,0,0,0,0,0.425645926756727,1
"Apteronotus macrolepis",0,0,0,0,0,0.416765244771214,1
"Apteronotus macrostomus",0,0,0,0,0,1.08329592503172,1
"Apteronotus magdalenensis",0,0,0,0,0,0.536612559813267,1
"Apteronotus mariae",0,0,0,0,0,0.652305422504731,1
"Apteronotus rostratus",0,0,0,0,0,1.09173427932585,1
"Apteronotus spurrellii",0,0,0,0,0,0.0703605694492484,1
"Arapaima gigas",1,1,0,1,0,1.73056965956791,0
"Archamia bleekeri",0,0,0,0,0,0.0916890970696007,1
"Archiaphyosemion guineense",0,0,1,0,0,0.240165105551294,0
"Archocentrus centrarchus",0,0,0,0,0,0.327337809856464,1
"Archocentrus multispinosus",0,0,0,0,0,0.361320620903346,1
"Archolaemus blax",0,0,0,0,0,0.485327692440452,1
"Archoplites interruptus",0,0,0,0,0,0.49062114266887,1
"Archosargus probatocephalus",0,0,0,0,0,0.0882092258886194,1
"Arcos macrophthalmus",0,0,0,0,0,0.191364756676366,1
"Argonectes longiceps",0,0,0,0,0,0.530781830060571,1
"Argonectes robertsi",0,0,0,0,0,0.228480976842176,1
"Argopleura chocoensis",0,0,0,0,0,0.248873726926737,1
"Argopleura conventus",0,0,0,0,0,0.16583184202656,1
"Argopleura diquensis",0,0,0,0,0,0.143541408906654,1
"Argopleura magdalenensis",0,0,0,0,0,0.177202352623747,1
"Argyrosomus hololepidotus",1,0,0,1,0,0.0161248021681889,0
"Argyrosomus inodorus",0,0,0,0,0,0.207153519307242,1
"Argyrosomus japonicus",0,0,0,0,0,0.0161248021681889,1
"Argyrosomus regius",0,0,0,0,0,0.0976091015007586,1
"Ariopsis assimilis",0,0,0,0,0,0.383464768829263,1
"Ariopsis felis",0,0,0,0,0,0.211405122373496,1
"Ariopsis guatemalensis",0,0,0,0,0,0.391693993128981,1
"Ariopsis seemanni",1,0,0,0,0,0.215851975604212,0
"Aristochromis christyi",1,0,1,0,0,0.169633982594838,0
"Arius acutirostris",0,0,0,0,0,0.48385546282802,1
"Arius africanus",1,0,0,0,0,0.251601016210235,0
"Arius arius",0,0,0,0,0,0.177292452874347,1
"Arius gagora",0,0,0,0,0,0.40873313483443,1
"Arius gigas",0,0,0,0,0,0.340878598383598,1
"Arius latiscutatus",0,0,0,0,0,0.0480827557427154,1
"Arius maculatus",1,0,0,0,0,0.275287179829022,0
"Arnoldichthys spilopterus",1,0,1,0,0,0.303266812467501,0
"Arothron hispidus",0,0,0,0,0,0.290527194374722,1
"Arothron immaculatus",0,0,0,0,0,0.3601833724485,1
"Arothron meleagris",0,0,0,0,0,0.0704197434591806,1
"Arothron reticularis",0,0,0,0,0,0.367780581344187,1
"Arothron stellatus",0,0,0,0,0,0.150574873699998,1
"Arripis georgianus",0,0,0,0,0,0.0235389713865143,1
"Aruma histrio",0,0,0,0,0,0.229720681453411,1
"Aspericorvina jubata",0,0,0,0,0,0.0919502417098377,1
"Aspidontus taeniatus",0,0,0,0,0,0,1
"Aspidoparia jaya",0,0,0,0,0,0.196887869088546,1
"Aspidoras albater",1,0,1,0,0,0.299830228624439,0
"Aspidoras belenos",0,0,0,0,0,0.293222208446813,1
"Aspidoras brunneus",0,0,0,0,0,0.584068838785804,1
"Aspidoras depinnai",0,0,0,0,0,0.224253007209569,1
"Aspidoras eurycephalus",0,0,0,0,0,0.552038043767881,1
"Aspidoras fuscoguttatus",0,0,0,0,0,0.428436096029392,1
"Aspidoras lakoi",0,0,0,0,0,0.213098056556777,1
"Aspidoras microgalaeus",0,0,0,0,0,0.336255956015063,1
"Aspidoras pauciradiatus",0,0,1,0,0,0.237093390487974,0
"Aspidoras poecilus",0,0,0,0,0,0.36135738856772,1
"Aspidoras velites",0,0,0,0,0,0.253077856093871,1
"Aspidoras virgulatus",0,0,0,0,0,0.314781618008334,1
"Aspiolucius esocinus",0,0,0,0,0,0.275389175598477,1
"Aspiorhynchus laticeps",0,0,0,0,0,0.22099685529549,1
"Aspistor luniscutis",0,0,0,0,0,0.324436031602854,1
"Aspistor quadriscutis",0,0,0,0,0,0.476088474572774,1
"Aspius vorax",0,0,0,0,0,0.452518208676704,1
"Aspredinichthys filamentosus",1,0,1,0,0,0.894293258954154,0
"Aspredinichthys tibicen",0,0,1,0,0,0.461435030919346,0
"Aspredo aspredo",0,0,1,0,0,0.935596049372515,0
"Asprocottus abyssalis",0,0,0,0,0,0.277014861543595,1
"Asprocottus herzensteini",0,0,0,0,0,0.355352216693103,1
"Asprocottus korjakovi",0,0,0,0,0,0.267114441540636,1
"Asprocottus parmiferus",0,0,0,0,0,0.31089053453164,1
"Asprocottus platycephalus",0,0,0,0,0,0.505826476195555,1
"Asprocottus pulcher",0,0,0,0,0,0.422492100374463,1
"Astatoreochromis alluaudi",1,0,1,0,0,0.184492102803897,0
"Astatoreochromis straeleni",0,0,1,0,0,0.225757064110989,0
"Astatoreochromis vanderhorsti",0,0,0,0,0,0.134712749027466,1
"Astatotilapia bloyeti",0,0,0,0,0,0.269582093522175,1
"Astatotilapia burtoni",0,0,1,0,0,0.37444081737537,0
"Astatotilapia calliptera",1,0,1,0,0,0.379964477876965,0
"Astatotilapia desfontainii",0,0,0,0,0,0.25850276892738,1
"Astatotilapia stappersii",0,0,0,0,0,0.205879783234584,1
"Asterophysus batrachus",0,0,0,0,0,0.545811077668487,1
"Asterropteryx semipunctata",0,0,0,0,0,0.0565217289311493,1
"Astroblepus boulengeri",0,0,0,0,0,0.396721092415451,1
"Astroblepus caquetae",0,0,0,0,0,0.200114385066703,1
"Astroblepus chapmani",0,0,0,0,0,0.420153554824307,1
"Astroblepus chotae",1,0,0,0,0,0.47515397775273,0
